ZCTA	ghi
85382	5.784
91744	5.3519998
91745	5.4240003
85383	5.7359996
91746	5.376
85387	5.8079996
91748	5.376
85388	5.832
56342	3.888
56343	3.912
56345	3.888
56347	3.888
56349	3.912
56350	3.84
56352	3.912
56353	3.912
56354	3.912
56355	3.912
56356	3.912
56357	3.912
56358	3.912
56359	3.912
56360	3.84
56361	3.888
56362	3.936
56363	3.888
56364	3.8639998
56367	3.888
56368	3.936
56369	3.936
56371	3.912
56373	3.888
56374	3.936
56375	3.912
62961	4.44
62962	4.488
62963	4.4639997
62964	4.488
62965	4.3919997
62966	4.3919997
62967	4.368
62969	4.488
62970	4.44
62972	4.3919997
62974	4.3919997
62975	4.416
62976	4.44
62977	4.3919997
62979	4.416
62982	4.416
62983	4.3919997
62984	4.416
62985	4.3919997
62987	4.3919997
62988	4.4639997
62990	4.44
62992	4.4639997
62994	4.416
62995	4.416
62996	4.4639997
48858	3.936
48860	3.936
39666	4.848
42721	4.3440003
42722	4.3440003
48861	3.96
42724	4.3440003
48864	3.96
42726	4.368
48865	3.936
48866	3.96
39667	4.872
39668	4.848
42728	4.3440003
42729	4.3440003
39669	4.896
42731	4.32
42732	4.3440003
42733	4.296
48867	3.936
48870	3.96
42740	4.368
42741	4.32
48871	3.936
48872	3.936
48873	3.96
44144	3.936
44145	3.96
37934	4.512
37938	4.488
62454	4.296
44146	3.888
38001	4.56
44147	3.936
44149	3.9840002
62458	4.32
62459	4.296
62460	4.296
44201	3.96
62461	4.296
38002	4.584
62462	4.296
38004	4.6080003
62463	4.2720003
44202	3.912
79414	5.52
79415	5.544
79416	5.52
79423	5.544
79424	5.52
79501	5.328
79502	5.328
79503	5.2799997
79504	5.2320004
79505	5.2799997
85936	5.6400003
92130	5.3519998
92131	5.472
92132	5.04
92134	5.088
92135	5.04
92139	5.472
92140	5.16
60071	4.0559998
60072	4.0559998
40299	4.2720003
40310	4.32
40311	4.248
40312	4.224
40313	4.224
60073	4.08
40316	4.248
40322	4.224
60074	4.08
40324	4.296
60076	4.08
40328	4.3440003
60077	4.08
40330	4.32
40334	4.224
60081	4.0559998
40336	4.2
60083	4.032
40337	4.2
40339	4.296
60084	4.0559998
40342	4.296
40346	4.224
40347	4.296
40348	4.2720003
40350	4.224
60085	4.08
40351	4.2
60087	4.08
17582	4.128
17584	4.224
17601	4.152
17602	4.128
17603	4.152
17606	4.152
17701	3.936
17702	3.912
17721	3.912
17723	3.888
17724	3.912
17727	3.888
17728	3.912
17729	3.888
17730	3.936
17731	3.912
17737	3.912
17739	3.912
17740	3.912
17742	3.936
47551	4.32
56479	3.8639998
47552	4.3440003
56481	3.888
29001	4.776
47553	4.248
47557	4.296
56482	3.8639998
29003	4.8
47558	4.296
56484	3.84
47561	4.296
29006	4.7279997
47562	4.296
47564	4.32
29009	4.7279997
56501	3.816
47567	4.32
47568	4.2720003
47574	4.3440003
47575	4.296
47576	4.296
56510	3.7440002
29010	4.8
47577	4.32
56511	3.816
47578	4.2720003
29014	4.68
47579	4.296
47580	4.296
29015	4.704
56514	3.84
47581	4.2720003
44682	4.008
38362	4.5360003
34607	5.208
37876	4.3919997
44107	3.9840002
37877	4.512
37878	4.416
44108	3.96
62401	4.2720003
62410	4.32
37879	4.416
44109	3.96
62411	4.296
62413	4.296
44110	3.936
37880	4.512
37881	4.44
62414	4.296
44111	3.9840002
37882	4.416
62417	4.32
44112	3.912
62418	4.32
62419	4.296
37885	4.4639997
37886	4.4639997
44113	3.96
37887	4.368
55949	3.9840002
55950	4.008
55951	4.008
55952	3.936
55953	4.008
55954	4.008
55955	3.96
55956	3.912
55957	3.936
55959	3.936
55960	3.9840002
55961	3.9840002
55962	3.9840002
55963	3.96
55964	3.936
55965	3.9840002
55967	3.9840002
55968	3.96
55969	3.96
55970	3.9840002
55971	3.96
55972	3.96
55973	3.9840002
55974	4.008
55975	3.9840002
55976	3.9840002
55977	3.9840002
55979	3.96
55981	3.912
55982	3.9840002
15061	3.936
15062	4.008
15063	4.008
15064	3.9840002
15065	3.96
15066	3.936
15067	4.008
15068	3.96
15071	3.9840002
15072	4.008
15074	3.936
15075	3.936
15076	3.936
15077	3.96
15078	4.008
63957	4.4639997
58487	3.912
63960	4.5360003
58488	3.888
58490	3.936
63961	4.6080003
63962	4.56
58492	3.84
63964	4.44
58494	3.912
63965	4.488
63966	4.4639997
58495	3.96
63967	4.488
58496	3.84
64001	4.3919997
64011	4.3919997
58497	3.888
64012	4.44
58501	3.96
64014	4.3919997
64015	4.3919997
58503	3.9840002
64016	4.3919997
64017	4.368
64018	4.368
64019	4.3919997
64020	4.3919997
54838	3.84
54839	3.816
54840	3.8639998
54841	3.8639998
54842	3.816
54843	3.7919998
54844	3.84
21619	4.248
08079	4.2720003
21620	4.3440003
08080	4.224
21622	4.368
21623	4.32
21624	4.3440003
21625	4.3440003
21626	4.416
21627	4.368
08081	4.248
21628	4.296
08083	4.2
08084	4.2
21629	4.3440003
08085	4.2
21631	4.368
08086	4.176
21632	4.3440003
02108	4.0559998
02109	4.0559998
02110	4.0559998
02111	4.0559998
02113	4.0559998
02114	4.0559998
02115	4.0559998
37682	4.368
33803	5.2320004
37683	4.32
37686	4.4639997
33805	5.16
37687	4.3440003
37688	4.3440003
37690	4.488
33809	5.088
37691	4.32
37692	4.296
37694	4.3919997
33810	5.208
33811	5.184
37701	4.4639997
33812	5.184
37705	4.512
37708	4.488
33813	5.2320004
37709	4.44
37710	4.368
33815	5.2320004
37711	4.488
37713	4.488
43963	3.9840002
23223	4.44
43964	3.96
43967	4.008
43968	3.9840002
35584	4.68
35585	4.6559997
60432	4.104
35586	4.704
35587	4.68
60433	4.08
35592	4.704
35593	4.6559997
60435	4.128
35594	4.68
60436	4.104
60437	4.152
60438	4.08
35601	4.632
60439	4.0559998
35603	4.632
60440	4.152
35610	4.584
60441	4.08
35611	4.632
60442	4.104
60443	4.08
35613	4.6080003
35614	4.6080003
35615	4.6559997
60444	4.128
60445	4.104
35616	4.632
35618	4.6080003
60446	4.08
35619	4.6080003
35620	4.584
91750	5.544
85390	5.8079996
91752	5.4960003
85392	5.784
91754	5.4240003
91755	5.4
85395	5.8079996
91759	5.6640005
91761	5.52
85396	5.856
91762	5.448
91763	5.448
91764	5.52
85501	5.7359996
85530	5.8079996
85531	5.8079996
91765	5.4
56376	3.936
56377	3.912
56378	3.912
56379	3.912
56381	3.936
56382	3.888
56384	3.912
56385	3.912
56386	3.72
56387	3.936
56389	3.888
56401	3.888
56425	3.8639998
56431	3.84
56433	3.816
56434	3.888
56435	3.84
62997	4.3919997
62998	4.4639997
62999	4.416
55360	3.936
55362	3.936
55363	3.936
55364	3.96
55366	3.96
55367	3.936
55368	3.96
55369	3.936
55370	3.96
55371	3.888
55372	3.96
55373	3.96
55374	3.936
55375	3.936
55376	3.936
55378	3.936
55379	3.96
55381	3.96
55382	3.912
55384	3.96
55385	3.96
55386	3.96
55387	3.96
55388	3.96
55389	3.96
55390	3.912
55391	3.888
48874	3.96
42743	4.3440003
42746	4.368
39701	4.776
48875	3.936
42748	4.368
48876	3.936
48877	3.936
42749	4.368
48878	3.912
42753	4.32
39702	4.752
42754	4.368
48879	3.936
42757	4.32
42758	4.296
42762	4.368
42764	4.3440003
39705	4.7279997
42765	4.3440003
48880	3.96
42776	4.368
48881	3.936
42782	4.3440003
42784	4.368
42788	4.3440003
48883	3.96
48884	3.936
48885	3.936
48886	3.936
39730	4.704
48888	3.936
39735	4.752
39736	4.752
39737	4.7279997
92145	5.52
92147	5.088
85937	5.688
92154	5.592
85938	5.4240003
92155	5.04
92173	5.52
85939	5.592
85940	5.472
92201	5.856
85941	5.4960003
92203	5.832
85942	5.688
92210	5.832
92211	5.832
92220	5.6640005
92222	5.904
86001	5.448
86003	5.592
92223	5.568
86004	5.448
70814	4.872
75601	4.824
70815	4.848
80918	4.992
75602	4.824
60088	4.08
40353	4.2720003
60089	4.08
60090	4.08
40356	4.2720003
40358	4.224
40359	4.248
60091	4.08
40360	4.248
60093	4.032
60096	4.08
40361	4.2720003
40363	4.248
60097	4.0559998
40370	4.248
40371	4.2
40372	4.32
40374	4.248
40376	4.2
40379	4.2720003
60098	4.0559998
40380	4.2
40383	4.296
60099	4.0559998
40385	4.2720003
40387	4.248
40390	4.2720003
60101	4.08
60102	4.032
40391	4.2720003
40402	4.2720003
60103	4.0559998
40403	4.248
17744	3.912
17745	3.936
17747	3.936
17748	3.888
17749	3.96
17750	3.912
17751	3.936
17752	3.96
17754	3.912
17756	3.912
17758	3.912
17760	3.912
17762	3.912
17763	3.912
17764	3.888
17765	3.912
17767	3.912
17768	3.936
17771	3.936
17772	3.936
17774	3.912
17776	3.96
47584	4.296
47585	4.296
29016	4.752
56515	3.912
56516	3.7440002
56517	3.7440002
56518	3.8639998
29018	4.824
56519	3.7919998
47586	4.296
47588	4.32
47590	4.296
56520	3.8639998
56521	3.7919998
29601	4.704
29605	4.704
29607	4.7279997
29609	4.704
29611	4.704
29613	4.752
29614	4.704
29615	4.704
29617	4.752
29620	4.752
29621	4.752
29624	4.752
29625	4.7279997
29626	4.776
29627	4.776
29628	4.8
29630	4.7279997
29631	4.752
62420	4.248
44114	3.96
62421	4.32
37888	4.44
44115	3.96
62422	4.296
62423	4.224
44116	4.008
37890	4.512
62424	4.32
44117	3.912
37891	4.56
62425	4.32
37892	4.32
62426	4.32
37902	4.512
55983	3.96
55985	3.96
55987	3.936
55990	3.9840002
55991	3.96
55992	3.936
56001	4.008
56003	4.008
56007	3.9840002
56009	4.032
56010	4.008
56011	3.96
56013	4.008
56014	4.032
56016	4.008
56017	3.96
56019	4.032
56020	4.032
56021	3.9840002
56022	4.032
56023	4.008
56024	3.9840002
56025	4.008
56026	3.9840002
56027	4.0559998
56028	3.9840002
56029	4.032
56031	4.032
56032	3.9840002
15081	3.936
15082	3.9840002
15083	3.936
15084	3.9840002
15085	3.96
15086	3.936
15087	3.96
15088	3.9840002
15089	3.96
15090	3.936
15101	3.936
15102	3.9840002
15104	3.936
15106	3.9840002
15108	3.9840002
54845	3.888
54846	3.7919998
54847	3.7919998
54848	3.888
54849	3.816
54850	3.816
54853	3.888
54854	3.816
54855	3.768
54856	3.7919998
54857	3.8639998
54858	3.888
54859	3.84
54861	3.816
54862	3.8639998
54864	3.7919998
54865	3.7919998
54867	3.8639998
54868	3.8639998
54870	3.8639998
54871	3.888
54872	3.912
54873	3.816
54874	3.816
54875	3.8639998
54876	3.84
54880	3.7919998
54888	3.84
54889	3.912
21634	4.296
21635	4.296
08087	4.128
21636	4.3440003
21638	4.296
21639	4.368
21640	4.32
21641	4.32
08088	4.176
08089	4.2720003
21643	4.3919997
21644	4.296
08090	4.2
21645	4.32
08091	4.2
21647	4.3440003
21648	4.3919997
08092	4.248
21649	4.3440003
21650	4.296
08093	4.2
21651	4.3440003
21652	4.296
21653	4.368
21654	4.368
21655	4.368
21657	4.368
08094	4.248
02116	4.0559998
02118	4.0559998
02119	4.0559998
02120	4.0559998
02121	4.0559998
02122	4.0559998
02124	4.0559998
02125	4.0559998
02126	4.0559998
02127	3.96
02128	4.008
02129	4.0559998
02130	4.0559998
02131	4.032
02132	4.032
20623	4.3440003
20624	4.368
20625	4.32
20626	4.3919997
20628	4.3919997
20629	4.368
07013	4.104
20630	4.3919997
20632	4.3440003
07014	4.128
20634	4.368
20636	4.368
15422	4.008
15423	4.032
15424	3.912
15425	3.96
15427	4.008
15428	3.9840002
15429	4.008
15430	3.9840002
15431	3.936
10065	4.128
10069	4.128
10075	4.128
10103	4.128
10110	4.128
10111	4.128
10112	4.128
10115	4.128
10119	4.128
10128	4.104
10152	4.128
43970	4.008
43971	3.9840002
43972	4.032
23224	4.44
43973	4.008
43974	4.032
43976	4.008
43977	4.0559998
43983	4.008
43985	4.032
23225	4.416
43986	4.008
43988	4.008
23226	4.416
44001	3.9840002
23227	4.416
44003	3.8639998
23228	4.416
44004	3.936
23229	4.416
44010	3.888
44011	3.9840002
23230	4.416
85533	5.592
91766	5.4240003
85534	5.856
85535	5.784
91767	5.4240003
85536	5.7599998
91768	5.4
85539	5.712
85540	5.7599998
91770	5.4
91773	5.376
91775	5.4
85541	5.6400003
91776	5.4
85542	5.7599998
91780	5.4
91784	5.712
85543	5.8079996
85544	5.616
91786	5.448
85545	5.7359996
91789	5.3519998
91790	5.3519998
91791	5.376
91792	5.376
85546	5.8799996
85550	5.688
91801	5.4240003
85551	5.856
85552	5.832
91803	5.4240003
85553	5.712
85554	5.592
91901	5.712
85601	5.856
91902	5.472
91905	5.952
91906	5.832
85602	5.784
85603	5.8799996
91910	5.472
85605	5.8799996
56436	3.7919998
56437	3.888
56438	3.888
56440	3.8639998
56441	3.8639998
56442	3.84
56443	3.84
56444	3.84
56446	3.888
56447	3.84
56448	3.8639998
56449	3.888
56450	3.84
56452	3.84
56453	3.888
56455	3.84
56456	3.84
56458	3.7919998
47470	4.2720003
56461	3.816
47471	4.224
56464	3.8639998
56465	3.84
56466	3.8639998
47501	4.296
56467	3.84
47512	4.296
47513	4.2720003
56468	3.7919998
47514	4.296
47515	4.296
47516	4.32
56469	3.816
47519	4.296
47520	4.296
47521	4.2720003
47522	4.2
47523	4.3440003
55395	3.936
55396	3.96
55397	3.96
55398	3.912
55401	3.936
55402	3.936
55403	3.96
55404	3.936
55405	3.96
62465	4.296
38006	4.584
38007	4.5360003
62466	4.296
62467	4.32
38008	4.584
62468	4.2720003
44203	3.96
38011	4.6080003
62469	4.296
44212	3.936
44214	3.9840002
44215	3.936
44216	3.936
38012	4.584
17777	3.96
17778	3.888
17779	3.9840002
17801	3.9840002
17810	3.96
17812	3.96
17813	3.96
17814	3.936
17815	3.96
17820	3.9840002
17821	4.008
17822	3.9840002
17823	4.008
17824	3.9840002
17827	4.008
17829	3.96
17830	4.008
17832	3.9840002
17834	3.9840002
17835	3.96
17836	4.008
17837	3.96
17840	4.008
17841	3.9840002
29634	4.752
29635	4.6080003
29638	4.752
29639	4.752
29640	4.7279997
29642	4.7279997
29643	4.776
29644	4.752
29645	4.752
29646	4.752
29649	4.7279997
29650	4.7279997
29651	4.7279997
29653	4.752
29654	4.752
29655	4.776
29657	4.7279997
29658	4.68
29659	4.776
29661	4.68
29662	4.704
29664	4.632
29665	4.752
29666	4.752
56033	4.032
56034	3.9840002
56035	3.9840002
56036	4.032
56037	3.9840002
56039	4.032
56041	3.9840002
56042	4.008
56043	4.008
56044	3.936
56045	3.9840002
56046	3.9840002
56047	4.008
56048	3.9840002
56050	3.9840002
56051	4.0559998
56052	3.96
54891	3.816
54893	3.8639998
54895	3.912
54896	3.8639998
54901	3.912
54902	3.9840002
54904	3.9840002
54909	3.96
54911	3.9840002
54913	3.9840002
54914	3.96
54915	3.888
54921	3.96
54922	3.96
54923	3.96
54927	3.9840002
54928	3.96
54929	3.96
54930	3.9840002
54931	3.96
54932	3.9840002
54933	3.936
08095	4.224
26763	4.128
21813	4.32
21814	4.3440003
21817	4.488
21821	4.416
21822	4.368
21824	4.44
21826	4.368
21829	4.416
21830	4.368
21835	4.3919997
21837	4.3919997
21838	4.4639997
21840	4.3440003
21841	4.368
21842	4.368
21849	4.368
21850	4.368
21851	4.416
21853	4.44
21856	4.3919997
21861	4.368
21862	4.368
21863	4.416
21864	4.416
21865	4.416
21866	4.44
21867	4.44
21869	4.3440003
21871	4.4639997
21872	4.368
76054	5.016
76055	5.016
76058	5.064
10153	4.128
10154	4.128
10162	4.128
10165	4.128
10167	4.128
10168	4.128
10169	4.128
10170	4.128
10171	4.128
10172	4.128
10173	4.128
10174	4.128
10177	4.128
10199	4.128
10271	4.0559998
10278	4.0559998
10279	4.0559998
10280	4.0559998
10282	4.0559998
10301	4.0559998
10302	4.08
10303	4.104
44012	4.008
44017	3.9840002
44021	3.912
23231	4.44
44022	3.912
44023	3.912
23233	4.416
44024	3.888
44026	3.888
44028	3.936
23234	4.44
44030	3.912
44032	3.8639998
23235	4.44
23236	4.44
44035	3.96
23237	4.44
44039	3.936
44040	3.888
23238	4.416
60447	4.08
35621	4.6559997
35622	4.6080003
60448	4.0559998
60449	4.104
35630	4.6080003
35633	4.6080003
35634	4.584
60450	4.104
60451	4.104
35640	4.632
35643	4.6559997
60452	4.128
35645	4.56
35646	4.632
35647	4.632
60453	4.08
35648	4.584
35649	4.6559997
60455	4.08
60456	4.08
60457	4.08
60458	4.08
35650	4.6080003
35651	4.632
60459	4.08
35652	4.632
60460	4.152
60461	4.104
60462	4.08
35653	4.632
17355	4.2
17356	4.152
85606	5.8799996
91911	5.472
91913	5.544
91914	5.592
91915	5.568
91916	5.7359996
91917	5.688
91931	5.784
85607	5.904
85608	5.928
91932	5.472
85609	5.928
91934	5.952
85610	5.952
85611	5.832
91935	5.616
85613	5.712
91941	5.4960003
91942	5.52
85614	5.784
91945	5.4960003
91948	5.976
85615	5.904
85616	5.8799996
85617	5.952
85618	5.7359996
85619	5.688
85620	5.976
91950	5.4
91962	5.832
91963	5.784
85621	5.8799996
91977	5.4960003
48889	3.96
48890	3.936
48891	3.936
39739	4.776
48892	3.96
39740	4.7279997
39741	4.752
48893	3.936
39743	4.752
48894	3.936
48895	3.936
01011	3.9840002
70816	4.848
80919	4.92
70817	4.848
75603	4.824
70818	4.872
70819	4.848
70820	4.896
70836	4.848
80920	4.968
71001	4.776
71003	4.776
80921	4.92
71004	4.872
75604	4.824
80922	5.016
71006	4.8
71007	4.8
71008	4.776
75605	4.8
80923	5.016
80924	5.04
71016	4.776
80925	5.064
75630	4.8
80926	5.136
71018	4.776
80927	5.064
75631	4.824
80928	5.184
80929	5.088
80930	5.112
40404	4.248
40409	4.2720003
60104	4.104
40419	4.296
60106	4.08
60107	4.08
40422	4.32
40434	4.2720003
60108	4.08
40437	4.32
60109	4.0559998
40440	4.32
40442	4.32
60110	4.08
60111	4.08
60112	4.08
29667	4.7279997
29669	4.752
29670	4.752
29671	4.6559997
29672	4.7279997
29673	4.752
29676	4.68
29678	4.752
29680	4.7279997
29681	4.68
29682	4.752
29683	4.68
29684	4.776
29685	4.632
29686	4.584
29687	4.68
29689	4.7279997
29690	4.68
29691	4.7279997
29692	4.752
29693	4.7279997
29696	4.7279997
29697	4.776
29702	4.68
29704	4.704
29706	4.7279997
29707	4.68
29708	4.7279997
29709	4.704
29710	4.704
29712	4.704
29714	4.704
29715	4.704
29717	4.68
29718	4.704
44118	3.912
37909	4.512
62427	4.32
80861	5.016
80862	5.136
70763	4.92
75482	4.848
75486	4.8
75487	4.776
75488	4.776
75489	4.896
80863	4.92
75490	4.872
70764	4.872
80864	5.208
80902	4.992
75491	4.872
75492	4.8
75493	4.824
70767	4.896
56054	3.9840002
56055	3.9840002
56056	4.008
56057	3.96
56058	3.9840002
30530	4.752
30531	4.6559997
30533	4.6080003
30534	4.6559997
30535	4.6559997
30536	4.6080003
30537	4.632
30538	4.752
30540	4.4639997
30541	4.4639997
30542	4.7279997
30543	4.7279997
30545	4.56
30546	4.56
30547	4.752
30548	4.7279997
30549	4.7279997
30552	4.6559997
30553	4.776
30554	4.7279997
30555	4.512
30557	4.752
30558	4.7279997
30559	4.512
30560	4.6080003
30562	4.6080003
30563	4.704
30564	4.704
30565	4.7279997
30566	4.752
30567	4.7279997
30568	4.56
30571	4.6080003
30572	4.5360003
15110	3.96
15112	3.936
15116	3.936
15120	3.936
15122	3.9840002
15126	3.9840002
15129	3.9840002
15131	3.936
15132	3.96
15133	3.96
15135	3.936
15136	3.96
15137	3.936
15139	3.936
54934	3.9840002
54935	3.9840002
54937	3.9840002
54940	3.96
54941	3.96
54942	3.9840002
54943	3.96
54944	3.96
54945	3.96
54946	3.96
54947	3.9840002
54948	3.96
54949	3.936
54950	3.936
54952	3.888
54956	3.96
54960	4.008
54962	3.9840002
34946	5.2799997
34947	5.256
02134	4.032
02135	4.032
02136	4.0559998
02138	4.032
76059	4.992
76060	5.016
76061	4.992
76063	4.968
76064	4.9440002
76065	4.992
76066	5.064
76067	5.064
76070	5.016
76071	5.016
76073	5.016
76077	4.992
76078	5.016
76082	5.04
76084	4.992
76085	5.04
76086	5.04
76087	5.04
76088	5.064
76092	5.016
76093	5.016
76102	5.04
76103	5.016
76104	4.992
76105	5.016
76106	4.968
76107	5.016
76108	5.016
76109	5.016
76110	5.04
76111	4.992
76112	4.992
76114	5.016
76115	5.04
76116	5.04
76117	4.968
76118	4.968
76119	5.016
76120	4.968
76123	5.016
76126	5.04
76127	5.016
10304	4.0559998
10305	4.176
10306	4.08
10307	4.032
10308	4.104
10309	4.0559998
10310	4.08
10311	4.104
10312	4.104
10314	4.104
17360	4.176
17361	4.224
13061	3.816
13062	3.768
13063	3.768
13064	3.8639998
13066	3.7440002
13068	3.768
13069	3.816
13071	3.7919998
13072	3.7919998
13073	3.768
13074	3.84
13076	3.816
13077	3.7919998
13078	3.7440002
13080	3.816
13081	3.84
13082	3.7919998
13083	3.7440002
13084	3.768
13087	3.7440002
13088	3.7919998
13090	3.816
13092	3.768
13101	3.7919998
13102	3.768
13103	3.7919998
13104	3.7919998
13108	3.7919998
13110	3.816
13111	3.84
47524	4.32
47525	4.3440003
47527	4.2720003
56470	3.816
47528	4.2720003
47529	4.248
47531	4.32
47532	4.32
56472	3.8639998
47535	4.296
31314	4.872
52638	4.2
31315	4.848
52639	4.248
52640	4.2
31316	4.872
31318	4.824
31320	4.896
52641	4.2
52644	4.176
31321	4.848
52645	4.224
52646	4.128
52647	4.176
31322	4.872
52649	4.2
52650	4.2
15747	3.912
55406	3.912
55407	3.936
55408	3.96
48708	3.96
48710	3.936
48720	3.96
48721	3.912
48722	3.96
39479	4.848
42320	4.368
42321	4.3919997
42322	4.368
01012	3.9840002
01013	4.032
01020	3.9840002
01022	3.9840002
01026	4.008
01027	4.032
01028	4.008
01029	3.9840002
01030	4.008
01031	4.0559998
01032	4.008
01033	4.008
01034	4.032
01035	3.9840002
01036	4.032
01037	4.032
01038	3.9840002
17842	3.9840002
17844	3.9840002
17845	3.96
17846	3.96
17847	3.96
17850	3.936
17851	4.008
17853	4.008
98310	3.4080002
98311	3.4080002
83464	4.296
83465	4.2720003
83466	4.152
98312	3.3600001
98314	3.336
98315	3.384
98320	3.24
98321	3.2159998
98323	3.264
80903	4.968
75494	4.848
70769	4.92
70770	4.896
70772	4.896
70773	4.9440002
80904	4.872
75495	4.896
70774	4.872
75496	4.848
80905	4.968
75497	4.848
70775	4.872
70776	4.968
70777	4.872
70778	4.872
70780	4.968
70782	4.896
70783	4.896
80906	4.992
70785	4.848
70787	4.896
75501	4.776
70788	4.872
70789	4.872
30573	4.6559997
30575	4.7279997
30576	4.6559997
30577	4.7279997
30581	4.6559997
30582	4.584
30601	4.7279997
30602	4.752
30605	4.7279997
30606	4.7279997
30607	4.7279997
30609	4.752
30619	4.7279997
30620	4.7279997
30621	4.752
30622	4.7279997
30623	4.776
30624	4.7279997
30625	4.8
30627	4.7279997
30628	4.752
30629	4.752
30630	4.752
30631	4.752
30633	4.7279997
30634	4.752
30635	4.752
30641	4.752
30642	4.776
30643	4.7279997
30646	4.752
30648	4.7279997
30650	4.776
30655	4.752
30656	4.752
30660	4.752
30662	4.752
21874	4.3440003
21875	4.368
21890	4.416
21901	4.248
21902	4.128
21903	4.224
21904	4.128
21911	4.224
21913	4.32
21914	4.248
21915	4.224
21916	4.224
21917	4.224
21918	4.2
21919	4.32
21920	4.248
21921	4.224
21930	4.2720003
20783	4.2720003
07305	4.0559998
20784	4.296
07306	4.0559998
07307	4.0559998
84050	4.68
84051	4.896
84052	4.9440002
84053	4.872
76129	5.016
76131	5.016
76132	5.016
76133	5.016
76134	5.016
78057	5.136
78058	5.2320004
78059	5.112
78060	5.112
78061	5.2320004
78063	4.992
78064	5.088
78065	5.112
78066	5.064
78067	5.4240003
78069	5.112
78070	5.016
78071	5.16
78072	5.16
78073	5.112
78075	5.16
78076	5.4
78101	5.088
78102	5.04
78104	5.04
78107	4.992
78108	5.04
78109	5.016
78112	5.112
78113	5.088
78114	5.088
10451	4.104
10452	4.104
10453	4.104
10454	4.104
10455	4.104
10456	4.104
10457	4.104
10458	4.104
10459	4.104
23250	4.416
23294	4.416
44041	3.888
23301	4.44
23302	4.4639997
23303	4.4639997
23304	4.512
06437	4.128
06438	4.08
06441	4.104
06442	4.08
05001	3.84
05031	3.84
05032	3.7919998
05033	3.7919998
05034	3.84
05035	3.816
05036	3.768
05037	3.84
05038	3.7919998
05039	3.768
05040	3.7919998
05041	3.7919998
05042	3.768
05043	3.7919998
05045	3.816
05046	3.7919998
05048	3.84
05050	3.7440002
05051	3.768
05052	3.816
05053	3.84
05055	3.84
